UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO, POPULAÇÃO ESTIMADA , CODIGO RAIS 
AL,27,06604,Paulo Jacinto,"7,556",2706604
AL,27,06703,Penedo,"64,005",2706703
AL,27,06802,Piaçabuçu,"17,868",2706802
AL,27,06901,Pilar,"35,310",2706901
AL,27,07008,Pindoba,"2,903",2707008
AL,27,07107,Piranhas,"25,324",2707107
AL,27,07206,Poço das Trincheiras,"14,447",2707206
AL,27,07305,Porto Calvo,"27,331",2707305
AL,27,07404,Porto de Pedras,"7,618",2707404
AL,27,07503,Porto Real do Colégio,"20,158",2707503
AL,27,07602,Quebrangulo,"11,202",2707602
AL,27,07701,Rio Largo,"75,662",2707701
AL,27,07800,Roteiro,"6,634",2707800
AL,27,07909,Santa Luzia do Norte,"7,344",2707909
AL,27,08006,Santana do Ipanema,"47,910",2708006
AL,27,08105,Santana do Mundaú,"10,637",2708105
AL,27,08204,São Brás,"6,977",2708204
AL,27,08303,São José da Laje,"24,064",2708303
AL,27,08402,São José da Tapera,"32,462",2708402
AL,27,08501,São Luís do Quitunde,"34,825",2708501
AL,27,08600,São Miguel dos Campos,"62,328",2708600
AL,27,08709,São Miguel dos Milagres,"8,073",2708709
AL,27,08808,São Sebastião,"34,424",2708808
AL,27,08907,Satuba,"14,042",2708907
AL,27,08956,Senador Rui Palmeira,"13,893",2708956
AL,27,09004,Tanque d'Arca,"6,115",2709004
AL,27,09103,Taquarana,"20,162",2709103
AL,27,09152,Teotônio Vilela,"44,570",2709152
AL,27,09202,Traipu,"27,934",2709202
AL,27,09301,União dos Palmares,"65,963",2709301
AL,27,09400,Viçosa,"25,655",2709400
SE,28,00100,Amparo do São Francisco,"2,386",2800100
SE,28,00209,Aquidabã,"21,796",2800209
SE,28,00308,Aracaju,"672,614",2800308
SE,28,00407,Arauá,"9,840",2800407
SE,28,00506,Areia Branca,"18,825",2800506
SE,28,00605,Barra dos Coqueiros,"31,439",2800605
SE,28,00670,Boquim,"26,980",2800670
SE,28,00704,Brejo Grande,"8,396",2800704
SE,28,01009,Campo do Brito,"18,325",2801009
SE,28,01108,Canhoba,"4,003",2801108
SE,28,01207,Canindé de São Francisco,"30,894",2801207
SE,28,01306,Capela,"34,808",2801306
SE,28,01405,Carira,"22,393",2801405
SE,28,01504,Carmópolis,"17,232",2801504
SE,28,01603,Cedro de São João,"5,929",2801603
SE,28,01702,Cristinápolis,"18,181",2801702
SE,28,01900,Cumbe,"4,008",2801900
SE,28,02007,Divina Pastora,"5,290",2802007
SE,28,02106,Estância,"69,919",2802106
SE,28,02205,Feira Nova,"5,617",2802205
SE,28,02304,Frei Paulo,"15,688",2802304
SE,28,02403,Gararu,"11,599",2802403
SE,28,02502,General Maynard,"3,421",2802502
SE,28,02601,Gracho Cardoso,"5,831",2802601
SE,28,02700,Ilha das Flores,"8,522",2802700
SE,28,02809,Indiaroba,"18,337",2802809
SE,28,02908,Itabaiana,"96,839",2802908
SE,28,03005,Itabaianinha,"42,399",2803005
SE,28,03104,Itabi,"4,869",2803104
SE,28,03203,Itaporanga d'Ajuda,"35,054",2803203
SE,28,03302,Japaratuba,"19,067",2803302
SE,28,03401,Japoatã,"13,422",2803401
SE,28,03500,Lagarto,"106,015",2803500
SE,28,03609,Laranjeiras,"30,327",2803609
SE,28,03708,Macambira,"7,002",2803708
SE,28,03807,Malhada dos Bois,"3,715",2803807
SE,28,03906,Malhador,"12,689",2803906
SE,28,04003,Maruim,"17,328",2804003
SE,28,04102,Moita Bonita,"11,361",2804102
SE,28,04201,Monte Alegre de Sergipe,"15,315",2804201
SE,28,04300,Muribeca,"7,653",2804300
SE,28,04409,Neópolis,"18,688",2804409
SE,28,04458,Nossa Senhora Aparecida,"8,822",2804458
SE,28,04508,Nossa Senhora da Glória,"37,715",2804508
SE,28,04607,Nossa Senhora das Dores,"26,957",2804607
SE,28,04706,Nossa Senhora de Lourdes,"6,509",2804706
SE,28,04805,Nossa Senhora do Socorro,"187,733",2804805
SE,28,04904,Pacatuba,"14,650",2804904
SE,28,05000,Pedra Mole,"3,309",2805000
SE,28,05109,Pedrinhas,"9,727",2805109
SE,28,05208,Pinhão,"6,678",2805208
SE,28,05307,Pirambu,"9,436",2805307
SE,28,05406,Poço Redondo,"35,461",2805406
SE,28,05505,Poço Verde,"24,003",2805505
SE,28,05604,Porto da Folha,"28,788",2805604
SE,28,05703,Propriá,"29,756",2805703
SE,28,05802,Riachão do Dantas,"19,813",2805802
SE,28,05901,Riachuelo,"10,354",2805901
SE,28,06008,Ribeirópolis,"18,891",2806008
SE,28,06107,Rosário do Catete,"11,158",2806107
SE,28,06206,Salgado,"20,051",2806206
SE,28,06305,Santa Luzia do Itanhy,"14,205",2806305
SE,28,06404,Santana do São Francisco,"7,906",2806404
SE,28,06503,Santa Rosa de Lima,"3,933",2806503
SE,28,06602,Santo Amaro das Brotas,"12,200",2806602
SE,28,06701,São Cristóvão,"92,090",2806701
SE,28,06800,São Domingos,"11,276",2806800
SE,28,06909,São Francisco,"3,837",2806909
SE,28,07006,São Miguel do Aleixo,"3,964",2807006
SE,28,07105,Simão Dias,"40,724",2807105
SE,28,07204,Siriri,"9,046",2807204
SE,28,07303,Telha,"3,271",2807303
SE,28,07402,Tobias Barreto,"52,861",2807402
SE,28,07501,Tomar do Geru,"13,534",2807501
SE,28,07600,Umbaúba,"25,800",2807600
BA,29,00108,Abaíra,"8,681",2900108
BA,29,00207,Abaré,"20,594",2900207
BA,29,00306,Acajutiba,"15,214",2900306
BA,29,00355,Adustina,"17,209",2900355
BA,29,00405,Água Fria,"17,096",2900405
BA,29,00504,Érico Cardoso,"10,513",2900504
BA,29,00603,Aiquara,"4,387",2900603
BA,29,00702,Alagoinhas,"153,023",2900702
BA,29,00801,Alcobaça,"22,509",2900801
BA,29,00900,Almadina,"5,273",2900900
BA,29,01007,Amargosa,"37,631",2901007
BA,29,01106,Amélia Rodrigues,"24,997",2901106
BA,29,01155,América Dourada,"16,086",2901155
BA,29,01205,Anagé,"21,229",2901205
BA,29,01304,Andaraí,"13,122",2901304
BA,29,01353,Andorinha,"14,416",2901353
BA,29,01403,Angical,"13,902",2901403
BA,29,01502,Anguera,"11,369",2901502
BA,29,01601,Antas,"19,659",2901601
BA,29,01700,Antônio Cardoso,"11,670",2901700
BA,29,01809,Antônio Gonçalves,"11,955",2901809
BA,29,01908,Aporá,"17,840",2901908
BA,29,01957,Apuarema,"7,274",2901957
BA,29,02005,Aracatu,"12,960",2902005
BA,29,02054,Araçás,"12,237",2902054
BA,29,02104,Araci,"54,903",2902104
BA,29,02203,Aramari,"11,519",2902203
BA,29,02252,Arataca,"10,904",2902252
BA,29,02302,Aratuípe,"8,848",2902302
BA,29,02401,Aurelino Leal,"11,079",2902401
BA,29,02500,Baianópolis,"13,979",2902500
BA,29,02609,Baixa Grande,"20,431",2902609
BA,29,02658,Banzaê,"13,251",2902658
BA,29,02708,Barra,"54,225",2902708
BA,29,02807,Barra da Estiva,"20,198",2902807
BA,29,02906,Barra do Choça,"30,831",2902906
BA,29,03003,Barra do Mendes,"13,128",2903003
BA,29,03102,Barra do Rocha,"5,515",2903102
BA,29,03201,Barreiras,"158,432",2903201
BA,29,03235,Barro Alto,"15,171",2903235
BA,29,03276,Barrocas,"16,225",2903276
BA,29,03300,Barro Preto,"5,312",2903300
BA,29,03409,Belmonte,"23,540",2903409
BA,29,03508,Belo Campo,"17,013",2903508
BA,29,03607,Biritinga,"15,989",2903607
BA,29,03706,Boa Nova,"12,039",2903706
BA,29,03805,Boa Vista do Tupim,"18,491",2903805
BA,29,03904,Bom Jesus da Lapa,"70,151",2903904
BA,29,03953,Bom Jesus da Serra,"9,768",2903953
BA,29,04001,Boninal,"14,518",2904001
BA,29,04050,Bonito,"16,999",2904050
BA,29,04100,Boquira,"21,486",2904100
BA,29,04209,Botuporã,"10,050",2904209
BA,29,04308,Brejões,"14,155",2904308
BA,29,04407,Brejolândia,"10,675",2904407
BA,29,04506,Brotas de Macaúbas,"10,705",2904506
BA,29,04605,Brumado,"67,468",2904605
BA,29,04704,Buerarema,"18,269",2904704
BA,29,04753,Buritirama,"21,374",2904753
BA,29,04803,Caatiba,"6,232",2904803
BA,29,04852,Cabaceiras do Paraguaçu,"19,010",2904852
BA,29,04902,Cachoeira,"33,659",2904902
BA,29,05008,Caculé,"23,407",2905008
BA,29,05107,Caém,"8,912",2905107
BA,29,05156,Caetanos,"14,671",2905156
BA,29,05206,Caetité,"51,184",2905206
BA,29,05305,Cafarnaum,"18,585",2905305
BA,29,05404,Cairu,"18,666",2905404
BA,29,05503,Caldeirão Grande,"13,452",2905503
BA,29,05602,Camacan,"32,023",2905602
BA,29,05701,Camaçari,"309,208",2905701
BA,29,05800,Camamu,"35,444",2905800
BA,29,05909,Campo Alegre de Lourdes,"28,839",2905909
BA,29,06006,Campo Formoso,"71,754",2906006
BA,29,06105,Canápolis,"9,694",2906105
BA,29,06204,Canarana,"26,468",2906204
BA,29,06303,Canavieiras,"30,722",2906303
BA,29,06402,Candeal,"8,109",2906402
BA,29,06501,Candeias,"87,820",2906501
BA,29,06600,Candiba,"14,415",2906600
BA,29,06709,Cândido Sales,"24,921",2906709
BA,29,06808,Cansanção,"34,929",2906808
BA,29,06824,Canudos,"16,832",2906824
BA,29,06857,Capela do Alto Alegre,"11,597",2906857
BA,29,06873,Capim Grosso,"31,055",2906873
BA,29,06899,Caraíbas,"8,659",2906899
BA,29,06907,Caravelas,"22,166",2906907
BA,29,07004,Cardeal da Silva,"9,395",2907004
BA,29,07103,Carinhanha,"29,118",2907103
BA,29,07202,Casa Nova,"73,092",2907202
BA,29,07301,Castro Alves,"26,369",2907301
BA,29,07400,Catolândia,"3,619",2907400
BA,29,07509,Catu,"55,222",2907509
BA,29,07558,Caturama,"9,303",2907558
BA,29,07608,Central,"17,293",2907608
BA,29,07707,Chorrochó,"11,221",2907707
BA,29,07806,Cícero Dantas,"32,636",2907806
BA,29,07905,Cipó,"17,402",2907905
BA,29,08002,Coaraci,"16,128",2908002
BA,29,08101,Cocos,"18,835",2908101
BA,29,08200,Conceição da Feira,"22,933",2908200
BA,29,08309,Conceição do Almeida,"17,087",2908309
BA,29,08408,Conceição do Coité,"67,394",2908408
BA,29,08507,Conceição do Jacuípe,"33,631",2908507
BA,29,08606,Conde,"26,223",2908606
BA,29,08705,Condeúba,"17,113",2908705
BA,29,08804,Contendas do Sincorá,"4,025",2908804
BA,29,08903,Coração de Maria,"22,391",2908903
BA,29,09000,Cordeiros,"8,667",2909000
BA,29,09109,Coribe,"14,108",2909109
BA,29,09208,Coronel João Sá,15.549(14),2909208
BA,29,09307,Correntina,"32,243",2909307
BA,29,09406,Cotegipe,"13,756",2909406
BA,29,09505,Cravolândia,"5,352",2909505
BA,29,09604,Crisópolis,"21,219",2909604
BA,29,09703,Cristópolis,"13,981",2909703
BA,29,09802,Cruz das Almas,"63,923",2909802
BA,29,09901,Curaçá,"35,065",2909901
BA,29,10008,Dário Meira,"10,347",2910008
BA,29,10057,Dias d'Ávila,"83,705",2910057
BA,29,10107,Dom Basílio,"12,281",2910107
BA,29,10206,Dom Macedo Costa,"4,072",2910206
BA,29,10305,Elísio Medrado,"8,129",2910305
BA,29,10404,Encruzilhada,"15,914",2910404
BA,29,10503,Entre Rios,"42,014",2910503
BA,29,10602,Esplanada,"37,902",2910602
BA,29,10701,Euclides da Cunha,"61,112",2910701
BA,29,10727,Eunápolis,"115,360",2910727
BA,29,10750,Fátima,"17,801",2910750
BA,29,10776,Feira da Mata,"5,656",2910776
BA,29,10800,Feira de Santana,"624,107",2910800
BA,29,10859,Filadélfia,"16,314",2910859
BA,29,10909,Firmino Alves,"5,641",2910909
BA,29,11006,Floresta Azul,"10,525",2911006
BA,29,11105,Formosa do Rio Preto,"26,111",2911105
BA,29,11204,Gandu,"32,778",2911204
BA,29,11253,Gavião,"4,417",2911253
BA,29,11303,Gentio do Ouro,"11,284",2911303
BA,29,11402,Glória,"15,247",2911402
BA,29,11501,Gongogi,"6,852",2911501
BA,29,11600,Governador Mangabeira,"20,800",2911600
BA,29,11659,Guajeru,"6,371",2911659
BA,29,11709,Guanambi,"85,353",2911709
BA,29,11808,Guaratinga,"20,565",2911808
BA,29,11857,Heliópolis,"12,946",2911857
BA,29,11907,Iaçu,"23,950",2911907
BA,29,12004,Ibiassucê,8.849(15),2912004
BA,29,12103,Ibicaraí,"21,083",2912103
BA,29,12202,Ibicoara,"19,990",2912202
BA,29,12301,Ibicuí,"16,262",2912301
BA,29,12400,Ibipeba,"18,421",2912400
BA,29,12509,Ibipitanga,"14,989",2912509
BA,29,12608,Ibiquera,"4,047",2912608
BA,29,12707,Ibirapitanga,"23,433",2912707
BA,29,12806,Ibirapuã,"8,740",2912806
BA,29,12905,Ibirataia,"14,476",2912905
BA,29,13002,Ibitiara,"16,463",2913002
BA,29,13101,Ibititá,"17,048",2913101
BA,29,13200,Ibotirama,"27,076",2913200
BA,29,13309,Ichu,"6,232",2913309
BA,29,13408,Igaporã,"15,661",2913408
BA,29,13457,Igrapiúna,"12,963",2913457
BA,29,13507,Iguaí,"27,006",2913507
BA,29,13606,Ilhéus,"157,639",2913606
BA,29,13705,Inhambupe,"40,720",2913705
BA,29,13804,Ipecaetá,"14,229",2913804
BA,29,13903,Ipiaú,"45,969",2913903
BA,29,14000,Ipirá,"59,281",2914000
BA,29,14109,Ipupiara,"9,954",2914109
BA,29,14208,Irajuba,"7,295",2914208
BA,29,14307,Iramaia,"7,874",2914307
BA,29,14406,Iraquara,"25,728",2914406
BA,29,14505,Irará,"29,305",2914505
BA,29,14604,Irecê,"74,050",2914604
BA,29,14653,Itabela,"30,901",2914653
BA,29,14703,Itaberaba,"64,795",2914703
BA,29,14802,Itabuna,"214,123",2914802
BA,29,14901,Itacaré,"29,051",2914901
BA,29,15007,Itaeté,"16,164",2915007
BA,29,15106,Itagi,"12,140",2915106
BA,29,15205,Itagibá,"14,331",2915205
BA,29,15304,Itagimirim,"6,784",2915304
BA,29,15353,Itaguaçu da Bahia,"14,650",2915353
BA,29,15403,Itaju do Colônia,"6,515",2915403
BA,29,15502,Itajuípe,"20,309",2915502
BA,29,15601,Itamaraju,"64,423",2915601
BA,29,15700,Itamari,"7,971",2915700
BA,29,15809,Itambé,"22,474",2915809
BA,29,15908,Itanagra,"6,433",2915908
BA,29,16005,Itanhém,"19,231",2916005
BA,29,16104,Itaparica,"22,440",2916104
BA,29,16203,Itapé,"8,300",2916203
BA,29,16302,Itapebi,"10,173",2916302
BA,29,16401,Itapetinga,"77,408",2916401
BA,29,16500,Itapicuru,"36,173",2916500
BA,29,16609,Itapitanga,"10,284",2916609
BA,29,16708,Itaquara,"8,375",2916708
BA,29,16807,Itarantim,"19,937",2916807
BA,29,16856,Itatim,"14,588",2916856
BA,29,16906,Itiruçu,"12,482",2916906
BA,29,17003,Itiúba,"36,140",2917003
BA,29,17102,Itororó,"20,394",2917102
BA,29,17201,Ituaçu,"19,095",2917201
BA,29,17300,Ituberá,"28,870",2917300
BA,29,17334,Iuiu,"11,038",2917334
BA,29,17359,Jaborandi,"8,176",2917359
BA,29,17409,Jacaraci,"14,855",2917409
BA,29,17508,Jacobina,"80,749",2917508
BA,29,17607,Jaguaquara,"54,913",2917607
BA,29,17706,Jaguarari,"33,915",2917706
BA,29,17805,Jaguaripe,"19,162",2917805
BA,29,17904,Jandaíra,"10,742",2917904
BA,29,18001,Jequié,"156,277",2918001
BA,29,18100,Jeremoabo,"40,832",2918100
BA,29,18209,Jiquiriçá,"14,576",2918209
BA,29,18308,Jitaúna,"10,470",2918308
BA,29,18357,João Dourado,"25,606",2918357
BA,29,18407,Juazeiro,"219,544",2918407
BA,29,18456,Jucuruçu,"8,856",2918456
BA,29,18506,Jussara,"15,241",2918506
BA,29,18555,Jussari,"5,706",2918555
BA,29,18605,Jussiape,"5,777",2918605
BA,29,18704,Lafaiete Coutinho,"3,663",2918704
BA,29,18753,Lagoa Real,"15,870",2918753
BA,29,18803,Laje,"24,214",2918803
BA,29,18902,Lajedão,"3,993",2918902
BA,29,19009,Lajedinho,"3,735",2919009
BA,29,19058,Lajedo do Tabocal,"8,591",2919058
BA,29,19108,Lamarão,"8,078",2919108
BA,29,19157,Lapão,"27,323",2919157
BA,29,19207,Lauro de Freitas,"204,669",2919207
BA,29,19306,Lençóis,"11,586",2919306
BA,29,19405,Licínio de Almeida,"12,357",2919405
BA,29,19504,Livramento de Nossa Senhora,"46,372",2919504
BA,29,19553,Luís Eduardo Magalhães,"92,671",2919553
BA,29,19603,Macajuba,"11,318",2919603
BA,29,19702,Macarani,"19,056",2919702
BA,29,19801,Macaúbas,"50,481",2919801
BA,29,19900,Macururé,"7,752",2919900
BA,29,19926,Madre de Deus,"21,754",2919926
BA,29,19959,Maetinga,"2,386",2919959
BA,29,20007,Maiquinique,"10,294",2920007
BA,29,20106,Mairi,"18,535",2920106
BA,29,20205,Malhada,"16,875",2920205
BA,29,20304,Malhada de Pedras,"8,326",2920304
BA,29,20403,Manoel Vitorino,"12,944",2920403
BA,29,20452,Mansidão,"13,822",2920452
BA,29,20502,Maracás,"19,973",2920502
BA,29,20601,Maragogipe,"44,902",2920601
BA,29,20700,Maraú,"20,664",2920700
BA,29,20809,Marcionílio Souza,"10,357",2920809
BA,29,20908,Mascote,"13,619",2920908
BA,29,21005,Mata de São João,"47,643",2921005
BA,29,21054,Matina,"12,359",2921054
BA,29,21104,Medeiros Neto,"22,741",2921104
BA,29,21203,Miguel Calmon,"25,771",2921203
BA,29,21302,Milagres,"10,838",2921302
BA,29,21401,Mirangaba,"18,603",2921401
BA,29,21450,Mirante,"8,264",2921450
BA,29,21500,Monte Santo,"49,145",2921500
BA,29,21609,Morpará,"8,476",2921609
BA,29,21708,Morro do Chapéu,"35,466",2921708
BA,29,21807,Mortugaba,"12,063",2921807
BA,29,21906,Mucugê,"8,725",2921906
BA,29,22003,Mucuri,"42,729",2922003
BA,29,22052,Mulungu do Morro,"10,469",2922052
BA,29,22102,Mundo Novo,"27,153",2922102
BA,29,22201,Muniz Ferreira,"7,464",2922201
BA,29,22250,Muquém do São Francisco,"11,479",2922250
BA,29,22300,Muritiba,"29,420",2922300
BA,29,22409,Mutuípe,"22,340",2922409
BA,29,22508,Nazaré,"28,661",2922508
BA,29,22607,Nilo Peçanha,"14,156",2922607
BA,29,22656,Nordestina,"13,197",2922656
BA,29,22706,Nova Canaã,"16,482",2922706
BA,29,22730,Nova Fátima,"7,830",2922730
BA,29,22755,Nova Ibiá,"6,518",2922755
BA,29,22805,Nova Itarana,"8,328",2922805
BA,29,22854,Nova Redenção,"9,126",2922854
BA,29,22904,Nova Soure,"27,047",2922904
BA,29,23001,Nova Viçosa,"44,170",2923001
BA,29,23035,Novo Horizonte,"12,653",2923035
BA,29,23050,Novo Triunfo,"15,445",2923050
BA,29,23100,Olindina,"28,373",2923100
BA,29,23209,Oliveira dos Brejinhos,"21,797",2923209
BA,29,23308,Ouriçangas,"8,575",2923308
BA,29,23357,Ourolândia,"17,567",2923357
BA,29,23407,Palmas de Monte Alto,"21,840",2923407
BA,29,23506,Palmeiras,"9,123",2923506
BA,29,23605,Paramirim,"21,777",2923605
BA,29,23704,Paratinga,"32,274",2923704
BA,29,23803,Paripiranga,"29,124",2923803
BA,29,23902,Pau Brasil,"9,550",2923902
BA,29,24009,Paulo Afonso,"119,213",2924009
BA,29,24058,Pé de Serra,"13,535",2924058
BA,29,24108,Pedrão,"7,438",2924108
BA,29,24207,Pedro Alexandre,"16,698",2924207
BA,29,24306,Piatã,"16,854",2924306
BA,29,24405,Pilão Arcado,"35,295",2924405
BA,29,24504,Pindaí,"16,308",2924504
BA,29,24603,Pindobaçu,"20,048",2924603
BA,29,24652,Pintadas,"10,353",2924652
BA,29,24678,Piraí do Norte,"10,050",2924678
BA,29,24702,Piripá,"10,253",2924702
BA,29,24801,Piritiba,"25,162",2924801
BA,29,24900,Planaltino,"9,415",2924900
BA,29,25006,Planalto,"26,581",2925006
BA,29,25105,Poções,"46,885",2925105
BA,29,25204,Pojuca,"40,401",2925204
BA,29,25253,Ponto Novo,"14,729",2925253
BA,29,25303,Porto Seguro,"152,529",2925303
BA,29,25402,Potiraguá,"6,623",2925402
BA,29,25501,Prado,"28,214",2925501
BA,29,25600,Presidente Dutra,"15,180",2925600
BA,29,25709,Presidente Jânio Quadros,"12,028",2925709
BA,29,25758,Presidente Tancredo Neves,"28,272",2925758
BA,29,25808,Queimadas,"25,428",2925808
BA,29,25907,Quijingue,"27,672",2925907
BA,29,25931,Quixabeira,"8,939",2925931
BA,29,25956,Rafael Jambeiro,"22,643",2925956
BA,29,26004,Remanso,"41,324",2926004
BA,29,26103,Retirolândia,"14,588",2926103
BA,29,26202,Riachão das Neves,"22,330",2926202
BA,29,26301,Riachão do Jacuípe,"33,498",2926301
BA,29,26400,Riacho de Santana,"35,757",2926400
BA,29,26509,Ribeira do Amparo,"14,631",2926509
BA,29,26608,Ribeira do Pombal,"54,097",2926608
BA,29,26657,Ribeirão do Largo,"4,896",2926657
BA,29,26707,Rio de Contas,"12,878",2926707
BA,29,26806,Rio do Antônio,"15,521",2926806
BA,29,26905,Rio do Pires,"11,672",2926905
BA,29,27002,Rio Real,"41,209",2927002
BA,29,27101,Rodelas,9.548(16),2927101
BA,29,27200,Ruy Barbosa,"30,900",2927200
BA,29,27309,Salinas da Margarida,"16,047",2927309
BA,29,27408,Salvador,"2,900,319",2927408
BA,29,27507,Santa Bárbara,"20,971",2927507
BA,29,27606,Santa Brígida,"13,917",2927606
BA,29,27705,Santa Cruz Cabrália,"28,058",2927705
BA,29,27804,Santa Cruz da Vitória,"6,241",2927804
BA,29,27903,Santa Inês,"10,583",2927903
BA,29,28000,Santaluz,"37,704",2928000
BA,29,28059,Santa Luzia,"12,308",2928059
BA,29,28109,Santa Maria da Vitória,"39,707",2928109
BA,29,28208,Santana,"26,792",2928208
BA,29,28307,Santanópolis,"8,987",2928307
BA,29,28406,Santa Rita de Cássia,"28,613",2928406
BA,29,28505,Santa Terezinha,"10,520",2928505
BA,29,28604,Santo Amaro,"60,190",2928604
BA,29,28703,Santo Antônio de Jesus,"103,204",2928703
BA,29,28802,Santo Estêvão,"53,666",2928802
BA,29,28901,São Desidério,"34,764",2928901
BA,29,28950,São Domingos,"9,085",2928950
BA,29,29008,São Félix,"14,784",2929008
BA,29,29057,São Félix do Coribe,"15,543",2929057
BA,29,29107,São Felipe,"21,083",2929107
BA,29,29206,São Francisco do Conde,"40,664",2929206
BA,29,29255,São Gabriel,"18,785",2929255
BA,29,29305,São Gonçalo dos Campos,"38,315",2929305
BA,29,29354,São José da Vitória,"5,562",2929354
BA,29,29370,São José do Jacuípe,"10,546",2929370
BA,29,29404,São Miguel das Matas,"11,733",2929404
BA,29,29503,São Sebastião do Passé,"44,554",2929503
BA,29,29602,Sapeaçu,"17,421",2929602
BA,29,29701,Sátiro Dias,"17,330",2929701
BA,29,29750,Saubara,"12,163",2929750
BA,29,29800,Saúde,"12,971",2929800
BA,29,29909,Seabra,"44,370",2929909
BA,29,30006,Sebastião Laranjeiras,"11,586",2930006
BA,29,30105,Senhor do Bonfim,"79,813",2930105
BA,29,30154,Serra do Ramalho,"31,362",2930154
BA,29,30204,Sento Sé,"41,279",2930204
BA,29,30303,Serra Dourada,"17,261",2930303
BA,29,30402,Serra Preta,"14,531",2930402
BA,29,30501,Serrinha,"81,693",2930501
BA,29,30600,Serrolândia,"13,490",2930600
BA,29,30709,Simões Filho,"137,117",2930709
BA,29,30758,Sítio do Mato,"13,104",2930758
BA,29,30766,Sítio do Quinto,"9,431",2930766
BA,29,30774,Sobradinho,"23,274",2930774
BA,29,30808,Souto Soares,"17,118",2930808
BA,29,30907,Tabocas do Brejo Velho,"12,515",2930907
BA,29,31004,Tanhaçu,"20,383",2931004
BA,29,31053,Tanque Novo,"17,518",2931053
BA,29,31103,Tanquinho,"7,936",2931103
BA,29,31202,Taperoá,"21,421",2931202
BA,29,31301,Tapiramutá,"16,939",2931301
BA,29,31350,Teixeira de Freitas,"164,290",2931350
BA,29,31400,Teodoro Sampaio,"7,296",2931400
BA,29,31509,Teofilândia,"22,590",2931509
BA,29,31608,Teolândia,"15,097",2931608
BA,29,31707,Terra Nova,"13,018",2931707
BA,29,31806,Tremedal,"15,996",2931806
BA,29,31905,Tucano,"50,903",2931905
BA,29,32002,Uauá,"23,991",2932002
BA,29,32101,Ubaíra,"19,860",2932101
BA,29,32200,Ubaitaba,"18,647",2932200
BA,29,32309,Ubatã,"27,481",2932309
BA,29,32408,Uibaí,"13,894",2932408
BA,29,32457,Umburanas,"19,573",2932457
BA,29,32507,Una,"18,108",2932507
BA,29,32606,Urandi,"16,672",2932606
BA,29,32705,Uruçuca,"20,312",2932705
BA,29,32804,Utinga,"19,330",2932804
BA,29,32903,Valença,"97,873",2932903
BA,29,33000,Valente,"29,111",2933000
BA,29,33059,Várzea da Roça,"14,135",2933059
BA,29,33109,Várzea do Poço,"9,247",2933109
BA,29,33158,Várzea Nova,"12,556",2933158
BA,29,33174,Varzedo,"8,734",2933174
BA,29,33208,Vera Cruz,"44,185",2933208
BA,29,33257,Vereda,"6,105",2933257
BA,29,33307,Vitória da Conquista,"343,643",2933307
BA,29,33406,Wagner,"9,342",2933406
BA,29,33455,Wanderley,"12,125",2933455
BA,29,33505,Wenceslau Guimarães,"20,862",2933505
BA,29,33604,Xique-Xique,"46,562",2933604
