,,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM
ANO,,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2010,2010,2010,2010,2010,2010
NOME_MUN,COD_MUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baldim,3105004,0.12027226003959837,0.06494185818843093,0.5481011831824762,0.999066621635321,1.1920789708904187,1.0254259504452576,0.878055004010215,1.2746845558819275,1.821177887738234,1.5961415448223688,1.5488712451981963,0.8027395817477359,0.8362927828823583,0.31514661965679563,0.3041541408618794,-0.02902508920861147,0.07388812604119521,-0.019091617462273197,-0.06278132796481507,1.1094517064631877,1.245023437157564,1.6995770015030933,2.234482768974988,3.171674813599581,2.3523881470379737,1.8642773104867496,2.602027537398476,3.6424864062355424,1.2687777089881926,0.6395186905496417,0.29481060585317564,0.07438555850501738,0.4273201752657,0.5216293403788694,-0.3456763669817775,-0.3399023255342816,-0.23097386800677255,-0.21288313817888693,-0.1553572987113691,-0.03129713578738632,-0.17698585721659135,-0.11313990855265561,-0.27290611421486655,-0.3476178908610621,-0.2588480659883401,-0.3405235098884682,-0.3526414405554853,-0.42744544596036604,-0.32839391286372627,-0.28071592397934,-0.2555992917040061,-0.14130571810616005,-0.13760753799733455,-0.13386072607923163,-0.1327838556459807,-0.13116898272485014,-0.13160198242996127,-0.12792099079798025,-0.12499023157836232,-0.12676999588089252,-0.13415434750009098,-0.13048340146656434,-0.13217629675330297,-0.13062860334938597,-0.1351859719021092,-0.13633954948193547,-0.13640228150311012,-0.13598168061935798,-0.2574700206868368,-0.15170937722794972,-0.04971220047122677,0.030465114606345475,0.08905214811541805,-0.03451261676293392,0.042608911658007835,0.13599953793023395,0.23703298279268623,-0.042295861104401415,0.05798686519142651,0.003825573501181662,0.10767078483150341,-0.048252025052026415,-0.14694424137305287,-0.18704806388347253,-0.20340096183411963,-0.15084299737394744,-0.1520632980095961,-0.15452658911797376,-0.15582880182316364,-0.15708209970657275,-0.15079256796697785,-0.15310768740237993,-0.15354409596035218,-0.16060993434671797,-0.16152554229303245,-0.16235792264516055,-0.16325025150255865,-0.1640187266493175,-0.16475069856517358,-0.16543328387768852,-0.16607854544338216,-0.16801432632933241,-0.03545956676963457,-1.2332400069311031,0.47768186346670394,-0.32967442648177775,0.644073474712505,0.5040238906967663
Bambuí,3105103,-0.006260049154799211,-0.01062382968528199,0.021900918024307332,0.1112456203597766,0.05439450195659031,0.07734338787671076,0.2994235198628313,0.4690429111073012,0.43613979156485927,0.16713876556082657,0.26924778371735925,0.3709651254924179,0.21032772506863243,0.3403012356862183,0.4292537023056922,0.28336391608866796,0.31902746357394224,0.5004408890831271,0.381278552356703,0.673048959489614,0.6825626116626662,0.6454043171335718,0.6845740351177934,0.9884097585657227,1.3556475895178275,0.8619323973488852,1.0029134802866797,1.0628553848115079,0.9805635701057595,0.9298968842337653,0.7287304577572539,1.0475048588264906,1.00608572296318,0.7300680830462195,-0.006208093073786372,-0.02618796925544033,-0.03596346078960413,-0.005443502474369869,-0.009117403496769691,0.012420715742465074,-0.07526746672781919,0.056332605557023796,-0.03845338726667909,0.0900289458049418,0.07442742156433717,0.13552872718992487,0.17432267966753703,0.23921073471906176,0.38565944520793355,0.16126591159940706,0.12700558427763825,0.02200527760076346,0.023454472763101673,0.033059060223155336,0.033369959568720416,0.02792328208049873,0.02560890142015943,0.028426367815632788,0.022035925141267083,0.018386295504916314,0.011500120089751337,0.0065968674646217414,0.00012528928320012023,0.007964096583110331,0.004653088764267185,0.006550476838840098,0.005075689039768965,0.01171444103538692,0.5423679403327831,0.5395106153367366,0.623926350867626,0.6000130915201407,0.5738314632461857,0.652966605553788,0.7405832290757397,0.7233789059460822,0.6926457871036014,0.6039797874022002,0.5993195950326051,0.5146134878112671,0.6359768920942341,0.5960127826569646,0.6394674068737236,0.6329832707691966,0.7763101589646345,0.004822067526076972,0.003252997877957401,7.641469926571592e-05,-0.001625689879212921,-0.003261010668892208,-0.007844433207861433,-0.007455551170314357,-0.008902324390721172,-0.002808111392517286,-0.003335843132980033,-0.004070105325206952,-0.0048546999315237415,-0.00554232666190465,-0.006185582893932067,-0.006796464044448503,-0.007366799320173372,-0.009088914864388651,1.49763279377437,1.547490565721377,1.140082236618619,0.208661030462228,0.9080786039435316,-0.692188883593567
Bandeira,3105202,-1.1771743625161457,-1.1428047873041294,-1.1816776631967945,-0.8956606817803943,-1.1393698244286232,-0.9918655384479277,-1.0065720402411982,-0.9863728947703817,-1.0109080359295894,-1.0964527255864815,-1.066830796316129,-0.9104942478496391,-0.9120253511845084,-0.8883333085602287,-0.7932355600471291,-0.8285048830716504,-0.8319891840034052,-3.663656718407782,-1.4872327347863605,-1.3595274071581964,-0.4513334097576276,-0.49462944268611986,0.09976038583211816,-1.307539192287169,0.25731335430916413,-0.16359487226424319,-0.8976475373549235,-0.21041548229388782,-0.10926210069427471,-0.3412076450475905,-0.27675089492917726,-0.17303663497333463,-0.1774209598137011,0.29765484760844485,-0.4393315135716007,-0.4241531139314738,-0.42647467515680254,-0.42912110330921577,-0.42151018235221477,-0.433427455228168,-0.4786006920324887,-0.5487032208506005,-0.47165779959286414,-0.46016740346526874,-0.4647156315632322,-0.45449316212155944,-0.4907812219794358,-0.546663363331168,-0.5535906342878945,-0.5100848144132816,-0.49675362543072815,-0.17410177871943566,-0.17474247881609467,-0.1724451992948588,-0.1780042448055373,-0.17665305330381526,-0.17199369566097464,-0.16852576597190402,-0.16783471560375868,-0.16762880382652762,-0.16978581033531495,-0.16603539141380463,-0.16541790128508768,-0.16760886703329725,-0.16667069454316163,-0.16451267155462676,-0.15998194326025664,-0.15790005483752786,-0.9001107555766964,-0.9218895546842996,-0.8356800167067167,-0.9690803493167399,-0.9533319787708775,-0.9407761881305303,-0.9068529299243572,-0.9634763248873084,-0.9433183172802106,-1.0971967325092375,-1.0564081907080818,-1.0155575787449689,-1.1163641152519255,-0.9801811487121455,-0.9216801873468204,-0.6558254569401951,-0.5997241698937198,-0.183414893277012,-0.18454418837324194,-0.18682423827170166,-0.18802187627445477,-0.18917487815110048,-0.18171763218232292,-0.1847445169930935,-0.18507888675626674,-0.19185665821318998,-0.19262483766379684,-0.19334286304101397,-0.19411154764091723,-0.19477994915117994,-0.19542062270666727,-0.19601146773215872,-0.19656448051946918,-0.1982487218463021,-1.2438970744925575,-0.4291733353207463,-1.4807192397650422,-0.39487076209783395,-2.7351921794446366,1.8582741144362893
Bandeira do Sul,3105301,-0.6755986627869816,-0.6042822464191172,-0.5959456477204034,-0.4165090704323436,-0.5733981494703373,-0.40677606117844894,-0.000695574587772403,-0.2478601340750577,0.46850999862085274,0.5026864542748397,0.14835101856569413,0.4888457345302955,0.5595670128471986,0.232017392649537,0.27942959932737843,0.3216233748762128,0.2626151044985882,0.05423789068470847,-0.252711099990725,-0.026667865711362215,-0.5668906493495008,-0.8451990400281207,-0.67921185882426,-1.1347180040040878,-1.0158579495305962,-1.2135019623196746,-0.9997133908242982,-1.2742475394017085,-1.3345336506845786,-1.338365648830214,-1.132513931856801,-0.9806078319333306,-0.9330986475058235,-0.5656212161152692,-0.339485986478655,-0.35810108945479796,-0.3080119063376287,-0.3643793366828459,-0.30508464637374716,-0.3886458046862643,-0.3970080974924943,-0.4574692117477144,-0.3305376875298468,-0.3292896105382813,-0.3640875786952424,-0.3557271356000561,-0.3799495810655075,-0.3949577315167204,-0.39425413463246006,-0.395100797724259,-0.3260852390198126,-0.15580737756100982,-0.155095504313146,-0.15713722894300672,-0.15663864809253578,-0.15686850242417572,-0.15476781795951305,-0.15391563658689406,-0.1506236835593687,-0.14917065813178895,-0.14614737645438589,-0.14244801346803945,-0.1414839460222027,-0.14145615803161224,-0.14489934378073177,-0.1478112399067439,-0.14718155544923422,-0.14525483894242985,-0.036027385636697225,-0.04226732851777915,-0.2174604473267923,-0.13871166132155271,-0.18371505730618978,-0.062480483535544515,-0.11650216975973264,0.023224205581921026,0.07082762427171653,0.279024403788231,0.37304570717597085,0.4525875149556795,0.4679090514438865,0.32136576800570404,0.0283841167677687,-0.0034854273473000938,0.002819381775600481,-0.185069946404475,-0.184777863843484,-0.18416353751761178,-0.18382091582674967,-0.18348406905315853,-0.18414994060375459,-0.18695971906502706,-0.18704659176836072,-0.18810150396225173,-0.188277510319094,-0.18841943086515023,-0.18857807859040074,-0.18871464073806213,-0.18883844698167435,-0.1889465082599004,-0.1890597915783392,-0.1893762356536157,0.5236682353111208,-0.7306983371746301,0.7368820094826707,-2.6972327855677016,0.5912724488663001,-1.0448501127430563
Barbacena,3105608,1.3371443589301664,1.3633428942923542,1.2417422618845881,1.1693686990306604,0.9781950135772813,1.049742687093395,0.8644609462450917,0.8188449545920029,0.7960326248539478,0.7294780225934426,0.8118277530416463,0.6379490713125274,0.6825927856523328,0.719702105763588,0.7682171296244462,0.6142757998271731,0.6672385362567627,1.2336527796904513,1.5794488363341948,1.3268344801143992,1.5330131428103055,1.485658593267215,1.2929784023546307,1.2968481504588878,1.2746763289329408,1.44826262883524,1.3526838999269248,1.006276312769915,0.8902201260275138,0.9256302803937912,1.0591706062038557,0.938753961770483,0.9585083040721238,0.9665956377574695,0.33379505731620246,0.30822122500987864,0.25606541893071505,0.1806641044203175,0.1553629063155368,0.23007991494644398,0.23721267616444133,0.17774960625272357,0.09317292588418924,0.0018755952724885656,-0.002372557966370286,0.025141649747814018,0.03936214215512339,0.07466474860441256,0.05283167468485723,0.041673894241569406,0.04667368811748184,0.8048717857094992,0.7933567922962326,0.7839884003598988,0.7826178753683464,0.7497534425242547,0.7485017690987371,0.7424252882804699,0.7212798759660052,0.6979327855481103,0.6817192454196225,0.673538525032562,0.6639601317829406,0.659782888453132,0.6782251869680587,0.6457598153623568,0.644589801124664,0.643975235790288,0.24555466327936173,0.20099670226966235,0.16306812616596822,0.11373279043276352,0.048527103648969186,0.10045749766294086,0.11671572550179346,0.08082523429290173,0.04678386041835782,-0.031415716749732675,0.0231571746379169,-0.014966630312024743,-0.031268947710185444,-0.018066252745156133,-0.08936925716932138,-0.08238119045086288,-0.058841746202914415,1.0763845260722813,1.0764799230863429,1.0765524997917235,1.07652080216396,1.0764377942646222,1.0506519680097062,1.0821950680070107,1.0826073406949202,1.102572749020034,1.10368455710203,1.1053257071672264,1.107077596497174,1.1085840668963485,1.1100107323394464,1.1113357993634712,1.1125812903302341,1.1163080246775414,1.786214885170889,1.9160211235427906,1.8744826503305245,2.142198069589834,1.2424851009694997,-1.3075751077464677
Barra Longa,3105707,-0.6783442895976862,-0.6767125992361587,-0.6644246555539628,-0.6792032471455046,-0.6616538590609196,-0.7471260733151778,-0.6215834818653706,-0.6396540978917391,-0.6259219893135654,-0.6044899639770748,-0.5133700625629593,-0.684182502001706,-0.662669433976415,-0.7239866625329162,-0.5017122372708583,-0.6243534131737967,-0.5682817355498371,0.13574645338005986,0.1990615652864807,0.177662553282345,-0.1532629305521443,0.13634291083415884,-0.12987647393229823,-0.3976939091221291,-0.09126249684827203,-0.21020290801142943,-0.5957745926108081,-0.42168391370090014,-0.32697982485582733,-0.2206375030266404,-0.5813173742697278,-0.3565432763397294,-0.3272244418613451,-0.36923152884713906,-0.4153617621220682,-0.38253767034850417,-0.3591981636690885,-0.3940485811518806,-0.37281512609290796,-0.403355225190727,-0.4390531951377796,-0.5225782872628049,-0.45205513614456605,-0.4215380311327789,-0.4028960293124226,-0.39110976708419715,-0.44536336993654263,-0.48946053807491047,-0.3666282068232979,-0.3314389027699515,-0.3779947771590316,-0.15067602113852452,-0.1501297854827304,-0.15147537689506144,-0.15311228747000155,-0.15503282244565247,-0.15417382217670403,-0.1533464107666989,-0.15318702875746934,-0.15400920117798259,-0.15553322520122537,-0.1523615491264045,-0.15577783597087014,-0.15478237917896767,-0.15745973845136438,-0.1574272157040098,-0.15391860166556182,-0.15183035120788083,-0.3870340343960375,-0.34799950938729196,-0.35728725813397305,-0.31682999870885986,-0.36926750099766714,-0.5071874009508779,-0.5418878639144243,-0.5766607536631339,-0.4731086025197055,-0.5249943805301499,-0.457132062990092,-0.6283432061998204,-0.49143085042905915,-0.5715187250481848,-0.6301209376077425,-0.43402669919280096,-0.2845431677552309,-0.16026666722215518,-0.16258982157383348,-0.16729795273760523,-0.1697927086174487,-0.17218707255389826,-0.16457564902175711,-0.16815650147791,-0.16932694453903271,-0.17949238611990181,-0.18124756390558677,-0.18288452317279805,-0.1846314131646647,-0.18614699350984226,-0.18758230657614136,-0.18892652251881906,-0.19020288989387554,-0.19400231798155917,-0.7028056531240845,-0.027139999515571615,-1.0775190126290948,0.12297441793826867,-0.4295473841603358,0.9599208792002298
Barroso,3105905,0.29453423188347455,0.1627328802526406,0.06193455298225614,0.2656780892408783,0.20149008569074944,0.21528143955806098,0.27090968799812365,0.19859902917915684,0.28008197089177184,0.22891056400815674,0.3493499030143348,0.2774904316401661,0.27492888502673607,0.10638993552657958,0.12011502122561908,-0.11118078630883317,-0.16277016668957706,1.7184759823424154,1.2984980984793784,1.0537744393579087,0.8457753886593048,1.0642324234199938,0.7853042620247382,0.9495182254482805,0.9792898504290639,1.1729049714134487,1.0588685808344407,1.612823280370787,1.506023493949337,1.6038947414769003,1.7060809910746741,2.205666697496525,0.8424769512997012,0.6363450805893722,0.5898590253126595,0.6217224440345105,0.33615836756652845,0.20041417617695173,0.156553892703132,0.1244238462743631,0.11387986009463955,0.21111243710589453,0.1678750290145915,0.14749148592030675,0.12412724593734764,0.3757876362623172,0.08841660905626474,0.018363322639878735,-0.17971452083397652,-0.019233486027227506,-0.03867112663580203,-0.025069340014210392,-0.021021095891924954,-0.03320557856020432,-0.030519397592488,-0.014093392983478023,-0.017752790724899044,-0.02792698838369133,-0.026484537537066408,-0.02533979720883351,-0.021002726496526125,-0.019041586824253463,-0.018157593209281467,-0.025684611813962088,-0.03570764611069894,-0.04169810347726594,-0.03955724214340122,-0.04105825996682216,0.357235654113242,0.38733505420266606,0.21946952547225046,0.2350807060937737,0.44189481056322705,0.4133700769898014,0.2970290833519846,0.3370546357130212,0.437245821597811,0.5150350172790312,0.6029570353503506,0.6336103661583584,0.4927661115215562,0.315749245932352,0.20466234917440695,0.24631019500752668,0.22266444264417282,-0.03223085657243166,-0.03313361105973424,-0.03494709522701957,-0.03590852781852061,-0.036845246516412196,-0.03414705847511783,-0.03304997510941563,-0.03330804781297586,-0.03572971939932254,-0.03640734066499984,-0.0367945881386568,-0.03721125333169469,-0.03757726393052182,-0.03791066497607348,-0.03823403476541688,-0.0385385933855822,-0.03943321730491639,0.4154499510374262,1.346473897818788,1.7448825773225412,0.24964158427803432,1.1016823653796168,-0.7189427221259743
Barão de Cocais,3105400,0.3563478427022254,0.35835256221723816,0.5391346722323652,0.5298316583689682,0.2878263281072673,0.19246274765495086,0.10943654684024126,0.009810644116094691,-0.030409802507190886,-0.04638264034191414,0.0666119431205328,0.0719085423484326,0.060771406052928266,0.0022721556624753702,-0.027566759880111032,-0.09476754257607546,-0.017241406155489743,1.3476597720622334,2.694319467190452,2.627625630767531,2.196504067235443,1.8997458594577878,1.8923058553155985,1.738524504274397,1.7687378621567427,1.5175778218752891,1.6229773095740834,1.4252401102331054,1.836084742394454,1.670071502161615,1.5244574356346505,1.6770996050315723,1.5097341945560006,1.3124342995461566,0.5712802153232635,0.5497815161637578,0.8404766087469069,1.001095837299208,0.8719051063244465,0.8312070094642212,0.9871066258954754,0.9754898547765585,1.5959983979567376,1.3182793447396268,1.0957734807615682,1.4060779602292854,0.8577712829327837,0.5567495980029821,0.1357551146841202,0.2022138603998215,0.23180681474441503,-0.024176930201604253,-0.029657128640473814,-0.01559092774437454,-0.012472728524224583,-0.011849784120838487,-0.005080880691639948,-0.015024536459266952,-0.020625462798550664,-0.028386287274955423,-0.013876433929481334,-0.0063932827084083625,-0.006689239645815743,-0.001364258220038458,0.00783505541416078,0.013635932689457068,0.005244115195177154,0.0024412827123150376,-0.10439102224739445,-0.17381025180979962,-0.0675607964239676,-0.06288986091955551,-0.07193239269746177,-0.06170626489818386,-0.16966424105444,-0.2518882865009775,-0.40533673682313165,-0.2986555185423819,-0.1929679493144979,-0.22453023889178444,-0.1687698326098097,-0.09494041509393161,-0.03076195243867927,-0.14863833874375346,-0.21377420942020844,0.02857827228081815,0.028879407781169587,0.02947444303118952,0.029795779591887468,0.03010109322499064,0.04028579101016458,0.04564689849772754,0.04726483647805577,0.0582451493407771,0.060453233222464396,0.062496384521481936,0.06467984865180497,0.06657419037006596,0.06837891157850674,0.07006869615443541,0.07165608423212261,0.07645863781779721,0.48759547388655594,1.1454572299161987,1.2984823258505986,-0.9220297043648027,1.3832878365593801,-1.4370961410318688
Barão de Monte Alto,3105509,-0.4231791409520149,-0.36738573484146864,-0.43966535122690065,-0.49625950783980266,-0.321873784405505,-0.06385162127790094,-0.1247126207878516,-0.3051469620006955,-0.4638849150197936,-0.4655641541101315,-0.38326672541527634,-0.2897241958371922,-0.2810075192944435,-0.4080252317995712,-0.3722598679048678,-0.5161824645212554,-0.5374717454945421,-1.1860144068490925,-1.062228782735695,-1.1027115332362338,-1.442656640709969,-1.3714078640509202,-1.429376173956806,-1.5330975226671462,-1.4234112384893298,-1.8301413606370904,-1.1885326325167882,-1.032645653518726,-0.8208725749409699,-0.9410031927000281,-0.7121159670022321,-0.6413707536689665,1.2669171455792385,-0.8936544053281348,-0.43349388314979587,-0.43250809429647535,-0.4312869537997196,-0.4693216286896479,-0.4335116605656735,-0.3606930053100714,-0.44150710028874324,-0.5358949752722625,-0.49218268320802094,-0.48753691991629716,-0.5178441098383931,-0.4837227133357519,-0.5059667398154145,-0.5876495174634273,-0.6148975384929419,-0.5197405301004467,-0.5006284564738154,-0.1466601769817969,-0.1509933887575853,-0.14895899820708575,-0.15041565875865184,-0.15095353360448968,-0.15120384326265893,-0.15031053972565783,-0.1484265305324253,-0.15221714819791088,-0.15223079693844851,-0.149114011583147,-0.14946193110983103,-0.1534497570642321,-0.15394282794358727,-0.15557150107646725,-0.15459230628719456,-0.15183035120788083,-0.013538436491307876,-0.1832786537448928,-0.1355701450397309,-0.12170246524017841,-0.14852964939293664,-0.0755112462576753,-0.0866458078979931,0.005429288286710278,-0.24932215447555545,-0.21948201827095512,-0.1582863779205103,-0.14925135902273767,-0.35484034334466585,-0.30350697157526946,-0.49139246765073147,-0.4908765597064095,-0.3638114365925244,-0.17190833343845963,-0.17261561198755218,-0.17403115464591434,-0.17476527404534453,-0.17547674101014352,-0.17835873007653638,-0.18216531458070132,-0.18323480718995877,-0.18397296789658948,-0.18500110995442773,-0.1859102727112839,-0.18687938496643702,-0.1877138648498977,-0.1885168750378579,-0.18926628011720206,-0.18996433024541579,-0.1920739510500406,-0.59458736885039,0.10687111241948785,-0.34311859891718904,0.4228775617721268,-0.4647480680578065,0.9552453348652084
Bela Vista de Minas,3106002,-0.6201382740582027,-0.6161321568335187,-0.6415750010837241,-0.7545828969371914,-0.5488518175541341,-0.7864226784218405,-0.6773812145180699,-0.560476937195255,-0.49756391904289865,-0.42245151272377984,-0.6962616284233427,-0.4050595376585708,-0.6125295413991937,-0.506565109902309,-0.2810638847321903,-0.31048725845606956,-0.2576673789834943,-0.5565176436713472,-0.06237270760990824,0.3882174069897745,1.7396060278295113,0.7082751467486474,-0.5157870952776625,-0.6022746635749664,-0.02668918377308157,0.24138036355492376,0.593713214091695,1.6728835512971012,1.3179496390947583,0.5618537951954921,0.7667921122964902,1.472199329416971,1.4617072884240672,1.5033817979636912,-0.3572519375850149,-0.33620636766684614,-0.28993559360040955,-0.34142469847263873,-0.32338002957395867,-0.3082830378602454,-0.2921505754042903,-0.34257781484162575,0.017737737157653984,0.01793447858892582,0.343507256853899,0.6393478010676998,0.40577243883260194,-0.02776067643786704,-0.1696626712746843,0.11112973289396498,0.21793281337982795,-0.13662056658997782,-0.14559586828974225,-0.14392624083113437,-0.1466818651583215,-0.14361081369039666,-0.14150191214344493,-0.14082344272240463,-0.14055339885254475,-0.1407480091254519,-0.14406163228842156,-0.14210616741085444,-0.14015428184093132,-0.139290647095167,-0.13970771398353696,-0.13920747208813758,-0.14229719694239673,-0.14087116409879588,-0.41506432132541016,-0.6249222388672068,-0.5932022666061759,-0.6132195169508081,-0.5721098498839543,-0.5829339034533573,-0.6236876719759262,-0.6684577376103766,-0.7095509366999585,-0.8536016956304893,-0.8652938040806182,-0.8104676764934559,-0.7458507386455118,-0.756935974777096,-0.7783011318343281,-0.9441294863341317,-0.9394926504062914,-0.13066711162963646,-0.13160000325839885,-0.13349076315604677,-0.1344810640378867,-0.13544010079506852,-0.13295563954314585,-0.1349388704086335,-0.13550508299607697,-0.1382603657225258,-0.1390254724748388,-0.13968061512849475,-0.14037383257864025,-0.14097055467946987,-0.14153722387092374,-0.14206995255358676,-0.14257048008474318,-0.14406460853218228,-0.14367785104332917,-0.9652177830609842,0.578481920250691,-1.2796781740300247,1.031280997584678,-1.0668692677818
