NOME_MUN,COD_MUN,DISTANCIA
Sem-Peixe,3165560,235.36246248119184
Ouro Verde de Minas,3146206,235.59566818650393
Guarda-Mor,3128600,235.97116820813483
Materlândia,3140605,236.02305672244006
Pará de Minas,3147105,236.15532902361275
Ladainha,3137007,236.23598978226676
Santa Margarida,3157906,236.58676606234664
Rio Casca,3154903,236.70065759963927
Camacho,3110400,236.94660066406095
Jequitibá,3135704,237.08919041468297
Santana do Manhuaçu,3158904,237.11331004572048
Senador Modestino Gonçalves,3165909,237.3389753799645
Baependi,3104908,237.6774788712356
José Raydan,3136553,237.77555322502482
Frei Inocêncio,3126901,237.79793878762328
Virginópolis,3171808,237.9873517533996
São Félix de Minas,3161056,238.19294725010994
Wenceslau Braz,3172202,238.67827903944487
Miravânia,3142254,238.82975244418162
Santana do Riacho,3159001,239.14870948835153
Areado,3104304,239.36902835277834
Cordislândia,3119005,239.55946382937123
Joanésia,3136108,239.6688597834575
Itutinga,3134509,239.79722717042262
Lajinha,3137700,240.81623994817016
Taparuba,3168051,241.0278411380207
Comercinho,3117009,241.25781869554308
São Gonçalo do Abaeté,3161700,241.80190284251677
Lagoa dos Patos,3137304,241.916409042056
Luislândia,3138682,242.26165991390565
Santa Cruz de Salinas,3157377,242.3378943859076
Capitólio,3112802,242.68661126449155
Campanha,3110905,243.02874120827886
Santo Antônio do Retiro,3160454,243.09501090019762
Rio Novo,3155405,243.19057069250096
Sericita,3166303,244.3303075761337
Bom Jardim de Minas,3107505,244.54396810857165
Dom Cavati,3122504,244.93529868992294
Santa Helena de Minas,3157658,245.05337786528983
Claro dos Poções,3116506,245.25620380995
Paulistas,3148400,246.00841890298858
Veredinha,3171071,246.02605440813937
Vermelho Novo,3171154,246.27371276073617
Ipanema,3131208,246.5167966147231
Engenheiro Caldas,3123700,246.85538801495113
Santo Antônio do Itambé,3160207,247.09303085882698
Vieiras,3171402,247.86608212494488
Juvenília,3136959,247.93135790776546
Dores do Indaiá,3123205,248.90457646398352
Santa Cruz de Minas,3157336,249.09105624000344
Sabará,3156700,249.09111126829742
Salinas,3157005,249.70465972778914
Guaxupé,3128709,250.12741044752525
Ouro Fino,3146008,250.38849790393954
Serra da Saudade,3166600,250.7270805682217
Guaraciama,3128253,250.76857782411503
Cajuri,3110202,251.09709247689275
