,,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM
Itaipé,3132305,420.53110599078366,480.9581512605043,522.145273865415,574.2488214285703,557.4788128491623,613.1346716232962,664.542537834691,746.0811587485508,863.9949733759316,925.789023307436,1146.3479452054803,1280.3690747330934,1346.7161379310326,1540.6998079096056,1566.8737813211865,1519.0783525345623,1596.0786143931268,1937.91,2329.59,2502.89,2664.76,3519.67,3208.86,3575.79,3721.69,4211.59,5251.25,5608.51,5664.82,6159.08,7039.8,6891.23,6787.26,7060.7,11195.0,11400.0,11833.0,12072.0,12309.0,11497.0,11958.0,12072.0,11798.0,11879.0,11957.0,12403.0,12489.0,12572.0,12651.0,12725.0,12681.0,0.2145362025239776,0.286271652743731,0.3046901594066542,0.2601574428845353,0.3314468705983414,0.2142693555617883,0.1798470212770929,0.196698662249885,0.1828136582394149,0.255487772603929,0.2182559429485983,0.1913238411260685,0.1740736401746177,0.1694951783756262,0.1557021279998419,0.0984164025496609,0.0796446711300403,0.0495557149300681,0.0392993661746848,0.0304306885774282,0.0442241375308623,0.0366834681361198,0.044513143915035,0.039223836672953,0.0501471309576467,0.048217104999048,0.0561255656051415,0.0415679549221198,0.0390567259227192,0.0437237677900954,0.0349231830798086,0.0321178351513908,0.0300065324323762,0.0250057088323356,0.240162889887915,0.2343027940801864,0.218157211563863,0.2208441804832876,0.2281885902787799,0.2246327544634977,0.2413125565464004,0.2370797500417515,0.2355109445949648,0.223179463775654,0.2591459823778653,0.2488638292489577,0.2597323153764322,0.2863120265629639,0.2629850746970701,0.2828075738998485,0.3140616804085419,0.4957452401317471,0.4401261870013978,0.4467219404520545,0.4747742391013146,0.4036810709867589,0.5165847460596787,0.5396165855035536,0.5160744793925186,0.5334582921665723,0.4652072143213617,0.4810301197514165,0.5207556181555143,0.5224702766588546,0.5092696119816011,0.549194962151697,0.5887694911181143,0.5812879396290822,0.57,0.759,0.388,0.4875,77.5,0.4610835357482311,0.093990917731545,0.030415038546837,0.0045411342274791,0.0010560777273207
Itajubá,3132404,574.3739039763151,741.462782060564,782.5765204960944,839.3865652450218,909.6787676279096,939.8462744104324,1002.0297531852036,1105.0339033036382,1278.0241715542502,1395.866497057815,1500.1119601554265,1680.8458758833417,1834.9182916522705,2010.8901161645408,2162.774295238098,2290.5038658618832,2382.087158788637,8100.9,8395.84,9920.02,11250.41,12465.14,15868.87,16497.02,18457.6,21987.57,22845.3,24690.6,25383.2,27985.96,28287.83,27390.89,31035.08,31027.77,86036.0,86918.0,88770.0,89795.0,90812.0,86673.0,89730.0,90225.0,90679.0,91159.0,91643.0,94940.0,95491.0,96020.0,96523.0,97000.0,96389.0,0.0055843350520739,0.0064635410743724,0.0076687658081932,0.0086294457480512,0.0072765536614116,0.0069940593492852,0.0072216720702526,0.0071073113189893,0.0055291641607729,0.0053946476826346,0.0055360042610127,0.0060686567698801,0.005778758574307,0.0055556617925695,0.0063855295264771,0.0037411959940954,0.0035864978391038,0.3359435054460812,0.3290620694094455,0.3494304696252853,0.3718250853956364,0.380556104309248,0.4202727427922199,0.4036084584887643,0.4102623807818184,0.4482818932573335,0.4095497879511116,0.375404786629517,0.3618410385805653,0.3757327466738474,0.3263726006178987,0.3191258630973245,0.330190767233366,0.3188712270417991,0.5239144499418679,0.5293985850323866,0.5155050490369869,0.4959394177237247,0.4885047053583251,0.4592559942530355,0.4641836861575084,0.4661012517013069,0.4357143200011218,0.4658514175438797,0.4965574605136299,0.5033416811275658,0.4916816729265095,0.5297408422628386,0.5231217984697591,0.5195547518903364,0.5263853847588057,0.1345577095599769,0.1350758028848682,0.1273957155295344,0.1236060499572894,0.1236626366710152,0.1134772027405571,0.1249861832834746,0.1165290561978852,0.1104746231738229,0.1192041473942786,0.1225017485958404,0.1287486240091329,0.1268068218253359,0.1383308953266931,0.1513668089064392,0.1465132848822019,0.1511568907516587,0.767,0.884,0.718,0.5571,96.3,0.2356655721141702,0.2138166203586764,0.1320914372316241,0.0464637534730992,0.0191462490527911
Itamarandiba,3132503,303.4049393746006,381.6902462296093,389.9594138817488,420.4688153489565,493.7811991765308,542.2329638427024,598.8275236966813,653.7808315204277,739.9204171604646,773.3133107679279,904.1032943276456,1005.7013829407574,1090.19053442197,1192.9758414832943,1303.5826323784709,1414.033769667834,1502.843521800778,2168.4,2433.88,2830.08,3144.95,3390.37,4441.24,4455.11,5248.91,7023.11,7798.77,8963.48,8624.6,12311.41,14389.79,10477.56,11648.01,14818.55,29564.0,29640.0,29800.0,29889.0,29977.0,31883.0,33219.0,33581.0,32177.0,32388.0,32595.0,33804.0,34033.0,34253.0,34462.0,34661.0,34527.0,0.2045582234651872,0.2009936842325245,0.2105602039344455,0.1851614743406846,0.1592339551713741,0.2954403058537426,0.2201518032153611,0.2871095005184538,0.2891291772442008,0.2822605109447264,0.3229572577229925,0.2278848856207427,0.4063384247191416,0.4825758485229927,0.2176394741558371,0.2748627237992627,0.358775325935959,0.0385286140553082,0.0400144607888174,0.0497717941525385,0.064194664919383,0.0631719447464547,0.0541535562597841,0.0676959997861406,0.0739184290463102,0.0996410176151722,0.1022937124478728,0.0885702604441441,0.0972807741774341,0.0726683753589986,0.045246174319101,0.0747716966085803,0.0463334682614091,0.0650943323429112,0.3311521536263291,0.3571065883388286,0.3637229828801539,0.3641287291414085,0.3849133810722582,0.3105183694421374,0.3162283010734878,0.2832977718498586,0.2983502612783457,0.2975932610704664,0.2864061817637132,0.3369993869038911,0.2618804629364571,0.2292281710204805,0.3493028450939288,0.3294953229942235,0.2903749919619645,0.4257610088531753,0.4018852666398293,0.3759450317348161,0.3865151315985238,0.3926807084328529,0.3398877684443358,0.3959239030008232,0.3556742985853772,0.3128795438622812,0.3178525196715553,0.3020663000691502,0.337834953297932,0.2591127369854026,0.2429498061374257,0.3582859841416537,0.3493084875514534,0.2857553497591651,0.618,0.798,0.547,0.5172,83.5,0.4956036076833088,0.0968715800596248,0.0347937658024831,0.0092456319106381,0.0031699309407902
Itamarati de Minas,3132602,484.48783333333273,521.4462030598052,629.6897656250004,743.4033508541384,1355.88066919192,767.2149882903977,841.0049217221133,982.9649530761204,998.4386998916582,1147.2375165876786,1337.0516360116178,1353.3971456888012,1272.9498179453835,1338.2261739130445,1434.1743672839505,1555.3828529839875,1555.2701183431968,6435.21,9154.67,10252.93,10817.85,9753.81,5583.03,10639.0,7405.6,16628.78,17654.98,23443.96,17929.03,14244.58,10557.67,10401.37,12954.91,13658.04,3865.0,3899.0,3972.0,4012.0,4051.0,4035.0,4194.0,4232.0,4079.0,4102.0,4123.0,4270.0,4295.0,4318.0,4340.0,4362.0,4333.0,0.0774341375760368,0.0693702521309437,0.0757826381627248,0.077552013174837,0.0903004798120837,0.1745634989374568,0.0947218270184332,0.1387446498318123,0.0632633835706567,0.0934711455091679,0.0575317202718609,0.0825825925772653,0.1046272618177174,0.1534673264442509,0.1789187432143117,0.3161561000231327,0.2565977746584961,0.4492275322372007,0.5399211083654823,0.5386703200097693,0.5263876174499693,0.4400092882067533,0.1224973881081783,0.4203552368813696,0.1877081107889001,0.5121311493497324,0.4609715802405205,0.5267794029229086,0.414693032274171,0.3062374765910546,0.1019257135379183,0.05555989339462,0.0383261489770737,0.0683844539101175,0.2745299380904272,0.2382945192566321,0.238733287157085,0.2318656755785059,0.2681708181178123,0.3136056557607777,0.2493034374678699,0.3075198196577672,0.2469099406734292,0.253637882726646,0.2532445451772435,0.2746446102498258,0.2793893021005896,0.3072771731814827,0.300518116314832,0.266470962148985,0.2834928938359987,0.1988084335112989,0.1524141202469418,0.1468137291549221,0.1641946937966877,0.2015194138633506,0.3893333605284567,0.2356194986323273,0.3660273860111794,0.1776955417303032,0.1919193915236655,0.1624443316279869,0.228079751396793,0.3097459594906384,0.4373297868363481,0.465003224016253,0.3790467888508084,0.3915248775953875,0.677,0.841,0.572,0.3959,93.1,0.4148936170212766,0.2073104200763775,0.0878341516639389,0.0122749590834697,0.0021822149481723
Itambacuri,3132701,381.6549668560604,419.2724925521352,461.1991473586663,508.9817924151697,588.7746103631162,601.374514717581,632.1091139719804,747.5459986617594,833.9490879478832,910.4822096128186,1047.80753324468,1072.1440296204896,1196.176763224176,1317.8856829035356,1399.2833386889454,1511.485540803107,1677.4725438887076,2729.63,3152.59,3582.08,3871.52,3941.89,4725.89,5829.57,6604.78,7026.1,6808.27,7905.97,9150.29,8806.03,9951.27,11034.65,10978.18,11694.0,22978.0,23122.0,23424.0,23591.0,23757.0,22635.0,23338.0,23386.0,22797.0,22820.0,22831.0,23528.0,23557.0,23585.0,23612.0,23637.0,23212.0,0.1231351581052011,0.1333637907658178,0.1626168674648926,0.1426064295010175,0.1195572653905012,0.1389662036186243,0.1216739749876909,0.106749756425015,0.0948034257042436,0.1152740318089157,0.0946725273448219,0.0998380468300505,0.111721956076972,0.0982073071860519,0.0973072578667274,0.0986065877165707,0.0849106702533569,0.0707796371839645,0.0658257155819608,0.0732806076093197,0.0705294004986245,0.0722131608024065,0.0645152751102983,0.0561617287584716,0.0684579090004647,0.0777014472567887,0.0873815325914162,0.081605561739163,0.0913273579351298,0.0658466126982963,0.0775675894091039,0.0723654076104577,0.0750412611036905,0.07193371801124,0.4283095791049194,0.4474776943211069,0.426781396027043,0.4319736381534726,0.4260376448369578,0.4327967568747614,0.3971950971134584,0.4101934322909672,0.4003174956231815,0.4245090532062492,0.4658878332763198,0.465907674364084,0.4532686378981702,0.4506838576090163,0.4638877964740542,0.4465116964660974,0.4753598570234854,0.3777756256059149,0.3533327993311144,0.3373211416737803,0.3548905318468853,0.3821919176171848,0.3637217643963159,0.424969199140379,0.4145989091009393,0.427177638015182,0.3728353823934188,0.3578340776396952,0.3429269208707358,0.3691627933265612,0.3735412457958278,0.3664395380487606,0.3798404547136413,0.3677957547119175,0.616,0.784,0.527,0.5228,81.1,0.4275419493977171,0.0910525485245384,0.0408184735153332,0.0125190679080532,0.0045762979327757
Itambé do Mato Dentro,3132800,510.6793630573248,605.8170673076922,753.1323645320197,513.7573880597015,723.8321304347825,797.6824999999998,751.2967010309276,978.4051056338023,956.7756470588234,1110.8073818181813,1205.112610294118,1336.899002932551,1537.1005333333326,1535.8910591900317,1387.2333227848092,1967.7781639344264,1713.386732186732,2578.2,3093.74,2939.39,3569.2,4216.45,4157.19,4625.28,4675.58,5270.21,6403.0,7025.69,8513.33,9250.07,10101.98,10665.26,11674.57,11756.82,2546.0,2529.0,2493.0,2474.0,2454.0,2434.0,2490.0,2479.0,2283.0,2261.0,2238.0,2281.0,2261.0,2242.0,2224.0,2207.0,2107.0,0.1630254651934699,0.2167264872041532,0.156971993281958,0.1619981827585061,0.149662679545925,0.1038882836649251,0.1042440629085501,0.1120799259883513,0.1002597894283724,0.1178834341837638,0.1012158805927238,0.1167239132945958,0.1170351138360786,0.1045660036228289,0.1193078494572175,0.1161127592950768,0.1145980903858034,0.0411621806923614,0.0323316062456263,0.0297431200169163,0.0353850843854829,0.031585095077847,0.0353031485604021,0.0296896157516613,0.0388731334186436,0.0409733438153822,0.0407079573212447,0.042280596096769,0.0333161405403372,0.034444635410641,0.0384348790952872,0.0349414837793396,0.0315734251312349,0.0284754397576226,0.2742330196017398,0.2611533385211736,0.2714879744396153,0.2736886680995829,0.3065766873939112,0.2954108120686921,0.3017080218736311,0.3041322364385199,0.311985450754755,0.2997676090856029,0.3140221888955939,0.3076837278273413,0.3172053498800922,0.3202687886480249,0.3202053710687983,0.331900445460112,0.3497881377049613,0.5215793345124287,0.4897887031759799,0.5417970548466617,0.528928064756428,0.5121755379823167,0.5653977557059806,0.5643582994661573,0.5449147937222659,0.5467815024394966,0.5416409994093885,0.5424813344149132,0.5422762183377255,0.5313149008731881,0.5367303742924796,0.5255452956946445,0.5204133701135762,0.5071382900949988,0.605,0.823,0.513,0.4174,82.6,0.4945054945054945,0.1033966033966033,0.0409590409590409,0.0074925074925074,0.0009990009990009
Itamogi,3132909,359.8110643959551,402.2520245398769,430.904084736556,462.9983075972818,530.0064144551093,612.2823504043118,674.0193217054264,745.3086294173843,792.3847824232087,838.6449542483654,958.909407069554,1054.5914441747575,1158.7544710031343,1277.0887878787871,1372.4960871478904,1449.4595389580452,1533.7516209829848,3438.05,3283.76,5138.3,4418.31,7476.74,6211.08,7927.8,5911.19,9334.08,9114.33,13994.15,10932.58,14518.58,14373.56,19396.75,16163.26,18118.11,11030.0,11173.0,11472.0,11638.0,11802.0,10828.0,11181.0,11218.0,10349.0,10321.0,10293.0,10572.0,10553.0,10535.0,10517.0,10501.0,10229.0,0.2795853298781895,0.2413554366275802,0.3873004238493112,0.3169296201542219,0.4530980505091673,0.2134859090960332,0.3753042545615438,0.2060082697579651,0.2877484825978808,0.2808028737920791,0.3519924276855236,0.1677770539803988,0.3008806524027795,0.2834169840342034,0.3232719671168775,0.271141840448323,0.2550779563914095,0.0498597277017594,0.0412372146034822,0.0344906709723458,0.0434214500244161,0.0486245771125051,0.0563294826684961,0.0493321404239223,0.0600265392105879,0.0569002636862874,0.0596477535885936,0.0581927622026239,0.0508445104596844,0.0525910716035612,0.0530616226191077,0.0501413893733853,0.0504791730863373,0.0480047632198709,0.3682877011295073,0.3943726224946507,0.3515378226031131,0.3481457323370378,0.300962037199878,0.3698495578888461,0.3313519481862308,0.3702635894174961,0.3950979645598685,0.3685784937589698,0.3801863284079629,0.4666550615191424,0.3991855670283813,0.3884391369693179,0.4036907786959073,0.395307095641686,0.4305160377573942,0.3022672412905437,0.3230347262742867,0.2266710825752297,0.2915031974843241,0.1973153232576049,0.3603350503466244,0.2440116450276006,0.3637016016139508,0.2602532891559632,0.2909708900202296,0.2096284817038895,0.3147233740407742,0.2473427089652778,0.2750822494101079,0.2228958595155694,0.2830718971125673,0.266401236811278,0.665,0.81,0.568,0.4161,90.2,0.417107001321004,0.1673271686481726,0.0653896961690885,0.0121092029942756,0.0033025099075297
Itamonte,3133006,872.4027865404813,478.3538838475496,530.6519369085169,579.9027622594671,714.0271972477061,858.27733970953,968.2569614921772,1018.923670411985,1053.4540175953073,1121.0400571772495,1260.9762777476992,1375.4569442302757,1469.4330059755782,1590.1551311433657,1854.476427241288,1963.20874234694,2101.347705085612,4782.96,5335.93,6290.95,7084.95,9953.33,17919.47,24072.76,18037.84,19017.17,21863.43,28993.45,36773.57,41348.15,40086.49,47303.99,46971.79,56109.96,12654.0,12865.0,13310.0,13557.0,13801.0,13756.0,14398.0,14611.0,14007.0,14142.0,14276.0,14855.0,14998.0,15136.0,15267.0,15391.0,15440.0,0.0761668885395086,0.0795089308349374,0.0700774526226511,0.0609440604779966,0.0436347003428502,0.0277198282376965,0.0178827528300394,0.0210542647274069,0.0224772496062289,0.0244581022284196,0.020142558696247,0.0169501561747705,0.0182722287228404,0.0151753781394048,0.0194151139286593,0.0227107989726653,0.0158619009150444,0.1986176759910863,0.2255165160201205,0.2677632697255513,0.2847554985843398,0.3769421279055749,0.5254661688308799,0.5860081128166168,0.4945915698823394,0.469937210570241,0.4786553697543033,0.4969412643709531,0.541975685490762,0.5645532237287025,0.5250167823028732,0.5646394969648227,0.5654280972347193,0.5682825260557333,0.4676721288628186,0.4558307025465636,0.4396438566274322,0.4395652086862969,0.4054180061572527,0.3381601502927145,0.3018212601512753,0.3447401128878024,0.3512175614999726,0.3437344435249989,0.3525429894500146,0.3296510937596222,0.3130597004842843,0.3449550552533983,0.3158662996701726,0.3083600362869148,0.3276120092931656,0.257543326607744,0.2391438505983783,0.2225154069924322,0.2147352444373175,0.1740051740446115,0.108653852638709,0.0942878742020684,0.1396140434115946,0.1563679783235573,0.153152080622087,0.1303731874827851,0.1114230645748453,0.1041148470641727,0.1148527822982029,0.1000790910757763,0.1035010658717936,0.0882435637360566,0.695,0.853,0.591,0.4702,94.5,0.3604516979887899,0.2002967359050445,0.0904220243982855,0.0221727662380481,0.0070886910649521
Itanhandu,3133105,376.7037138130686,435.1701958118031,476.934226235264,532.373123853212,576.0023886462868,623.7802437525617,689.0275028593222,780.4840116864793,872.0226343989981,923.1922113233562,1050.4728037383177,1110.3829753314342,1328.81627398632,1346.1125026417724,1504.7284218343789,1613.753599776417,1746.7116111308055,7837.55,9177.29,10044.34,12313.17,14511.85,14355.8,14857.7,15749.68,21045.76,21134.48,23726.61,23207.0,25547.52,23870.72,26533.37,27511.91,26334.97,13260.0,13421.0,13757.0,13944.0,14129.0,14395.0,15047.0,15253.0,14183.0,14272.0,14366.0,14902.0,15006.0,15105.0,15200.0,15290.0,15236.0,0.4873464912550729,0.5335444282385734,0.5143813684559497,0.5161511045092873,0.5075631922035484,0.4796669201333245,0.3936624697671536,0.311774593491626,0.3942965948453673,0.3922862177454265,0.4357160359786572,0.4049056302530019,0.4015577026063703,0.3353116431164025,0.3413620848807425,0.3553887520309366,0.3399068884469714,0.0672148818937421,0.0618306859005766,0.0595744793979218,0.0825756682405443,0.0996190617572033,0.0826155753975904,0.078196038700307,0.088350136979733,0.1921688674353543,0.1635683993052228,0.1170092870340368,0.1251379163401476,0.1326970138756532,0.1334134851624892,0.1601757874078528,0.139515074822746,0.1235605231549577,0.3097858031877332,0.281608208134992,0.2982945778556693,0.2800456668795741,0.2781905948472341,0.3052148939681619,0.3839285668939982,0.4561666849134633,0.2929814173581206,0.3130266639334961,0.3153024963803946,0.3259307236782914,0.3231350349662366,0.367334779787397,0.338793964526883,0.3409711173571349,0.3599599369426852,0.1356528135706164,0.1230166692506241,0.1277495742904592,0.1212275603705943,0.1146271511920141,0.1325026105009231,0.144212919801663,0.1437085891489186,0.1205531239254623,0.1311187154941511,0.1319721806069112,0.1440257266707756,0.1426102485517399,0.1639400919337111,0.1596681631845215,0.1641250583179279,0.1765726488045063,0.72,0.871,0.643,0.5114,95.7,0.334610056230136,0.2226387417488387,0.0943688370955912,0.0271371526362969,0.011734984923804
Itanhomi,3133204,456.3143088418431,496.5967672955973,503.8659225806453,531.9193200468926,607.7127637721758,597.4032700000001,621.0826255506607,723.7093656387664,745.3829292929295,801.9675019515998,961.7880867709816,995.27494837758,1093.0608038147122,1182.3477196804647,1276.9260724234018,1365.25212736179,1409.6672690531177,2269.55,2564.57,2886.79,3327.2,3753.6,3703.98,3917.3,4454.97,5385.2,5551.95,6803.37,7137.7,8123.1,8704.98,8974.21,9153.51,9492.07,11384.0,11297.0,11113.0,11012.0,10911.0,11880.0,12294.0,12357.0,11850.0,11878.0,11899.0,12280.0,12311.0,12340.0,12368.0,12394.0,12212.0,0.1154118826050243,0.1281816485440302,0.1342474423715798,0.1180267729967691,0.1075478934911319,0.1189608763279292,0.1158318952464973,0.1199033293792722,0.1064321087268808,0.1157361093470103,0.1030209444253495,0.1281607332762189,0.1489930704962133,0.1275813040361348,0.1185641501204465,0.0821956860681611,0.0768311290072614,0.0563573786432923,0.0635607913375732,0.0539291834068463,0.0562387982077943,0.0556899459849552,0.058816179760738,0.0676072468825282,0.0893682330659011,0.0906701281100261,0.0832575945188654,0.0814248454379328,0.0634745962428018,0.068307096007674,0.0657612602009789,0.0562650449894183,0.0630057118136558,0.0588630036704229,0.3800879121218835,0.4047919502728864,0.4073764548915928,0.4201989436557493,0.4402498074136184,0.3803390944200428,0.3593774237832181,0.3692721572377087,0.3856861377835261,0.3936747505314637,0.4040940370132639,0.3829273739484497,0.3753939904321131,0.3815233308426748,0.3882623617408292,0.393562298611067,0.4113792675778309,0.4481428266297998,0.4034655731129182,0.4044469193299809,0.4055354561692227,0.3965123790697055,0.4418838258723735,0.4571834340877562,0.4214562803171179,0.4172116253795669,0.4073315298458987,0.4114601731234537,0.4254372965325294,0.407305853315124,0.4251341049202115,0.4369084524592881,0.4612362943756946,0.4529266086909098,0.656,0.831,0.503,0.5689,84.2,0.4035830298257702,0.1146766414017127,0.0453784821340683,0.011812186238803,0.0053154838074613
Itaobim,3133303,387.3090119931478,417.1494764397909,501.0679198140618,512.448070267436,550.9128045977016,645.4228861616584,685.8272012456201,758.1260587818701,806.4808460787514,893.096820829054,1003.6445239596468,1132.0734368994208,1249.7221508379878,1345.249741176473,1433.3903517422716,1486.1341300759348,1662.4880940934063,2355.31,2761.33,3060.47,4207.22,4934.1,5516.68,6334.89,6748.08,7157.0,7647.39,8819.84,9308.09,11331.09,13358.89,12057.88,11830.46,12852.15,21463.0,21552.0,21739.0,21843.0,21946.0,20986.0,21603.0,21618.0,21001.0,20981.0,20961.0,21569.0,21566.0,21564.0,21562.0,21559.0,21096.0,0.0439654084577295,0.0463631323604121,0.0502472113651543,0.0359219160566422,0.028040909780267,0.0281635475476305,0.0252735989397116,0.0268516889707954,0.0262000461059432,0.0279949144689275,0.0296376169808164,0.0308673027444842,0.0647357750422172,0.0248080394184235,0.034011057785893,0.0211786609423287,0.0203251466756799,0.0663184870764767,0.0615450449792314,0.0678822899111273,0.0830573399530488,0.0676392750618166,0.0657957312662338,0.0577884512697275,0.0642844176755989,0.0716171773967275,0.0706003965906526,0.0695919896936562,0.0623650236899687,0.0557676855522532,0.0506753398708823,0.0567761529214808,0.045687989057328,0.0449582424562632,0.4937552175335087,0.5293113344087031,0.5229938237212294,0.5747232860662489,0.6082550614876889,0.6001648651441013,0.6049118813923918,0.6050505896647707,0.5771644526261798,0.568329560644049,0.571902612094694,0.5756424750048117,0.5717371329380504,0.6297377125810153,0.571758791123917,0.5726242872955953,0.5883191954479152,0.395960886932285,0.3627804882516531,0.3588766586873839,0.3062974701541046,0.2960647536702275,0.305875846414985,0.312026068398169,0.3038133036888349,0.3250183311795763,0.3330751350907039,0.3288677871000496,0.3311251931904008,0.3077594064674793,0.2947789081296789,0.3374539981687091,0.3605090584338568,0.3463974113860016,0.613,0.787,0.516,0.514,81.3,0.4495132442834503,0.0902196060674666,0.0403554448720851,0.0095087163232963,0.0023205795788997
