NOME_MUN,COD_MUN,DISTANCIA
Santa Bárbara do Monte Verde,3157278,330.95035451591286
Frei Inocêncio,3126901,330.9554990635967
Berizal,3106655,331.1179438943358
Central de Minas,3115706,331.32943090890706
Japonvar,3135357,331.6839048435427
Lagoa dos Patos,3137304,332.0401666998399
São Geraldo da Piedade,3161601,332.16431431715574
Dom Silvério,3122702,332.3098016336713
Lajinha,3137700,332.67713928609567
Carmo da Cachoeira,3113909,332.87825627389
Ladainha,3137007,333.43239401205216
Consolação,3118502,333.7661235774017
Lambari,3137809,333.7710360027091
Turmalina,3169703,333.86756977980644
Veredinha,3171071,334.03063613716427
Pratinha,3153004,334.2869026017922
São Francisco de Sales,3161304,334.34098807338177
Mato Verde,3141009,334.4440927668593
Sem-Peixe,3165560,335.0771166718731
Itapagipe,3133402,335.4718103035236
Comendador Gomes,3116902,335.5475286167017
Pedro Teixeira,3149408,336.14587826622255
Córrego Novo,3120003,336.2628144047587
Jampruca,3135076,336.4342809022062
Morada Nova de Minas,3143500,337.0679717133496
Tiros,3168903,337.17569508999844
Nanuque,3144300,337.2143232308278
Onça de Pitangui,3145802,337.31421596707884
Matipó,3140902,337.7557154224403
Wenceslau Braz,3172202,337.8473201605958
Senador Modestino Gonçalves,3165909,337.95070058289474
Chapada Gaúcha,3116159,338.2155922351252
Miravânia,3142254,338.25360575887873
Cajuri,3110202,338.56696723078477
Verdelândia,3171030,338.7950571919162
Morro da Garça,3143609,339.16224792620267
Ipanema,3131208,339.1740843660485
Ponto Chique,3152131,339.2407714869811
Vermelho Novo,3171154,339.8806040046005
Paulistas,3148400,339.9910441507425
Umburatiba,3170305,340.02016273790326
Guanhães,3128006,340.9523479937312
Engenheiro Caldas,3123700,341.1686675614353
Luislândia,3138682,341.3008536031901
Santo Antônio do Itambé,3160207,341.47406948696056
São Sebastião do Rio Preto,3164803,341.8439783386083
Campo Belo,3111200,342.06524256743074
Santa Cruz de Salinas,3157377,342.2412513940744
Espera Feliz,3124203,342.26992607722525
Vargem Grande do Rio Pardo,3170651,342.38853920530255
Santa Rita do Itueto,3159506,342.8076140242446
Fronteira,3127008,343.6124175158817
Bom Jardim de Minas,3107505,343.71754156006205
Rio Novo,3155405,343.75741302572044
Santa Cruz do Escalvado,3157401,344.0478080036677
São José do Jacuri,3163508,344.1286166485495
Juvenília,3136959,344.25896649697484
Nova Belém,3144672,344.4004910077187
Riacho dos Machados,3154507,344.659411734546
Marmelópolis,3140407,344.96118685607445
Tapira,3168101,345.13125852027974
Doresópolis,3123403,345.5248400494628
Juramento,3136801,345.56216075065277
Comercinho,3117009,345.69654530761414
Moeda,3142304,345.79841077993575
Monjolos,3142502,346.00071695184084
Corinto,3119104,346.22436952283124
Diamantina,3121605,346.43295413110917
Ponte Nova,3152105,346.47253632710215
Ervália,3124005,346.79376259712706
Cachoeira de Pajeú,3102704,347.1414646426616
Olaria,3145406,347.1996601497591
Cachoeira Dourada,3109808,347.213461949971
Santana do Riacho,3159001,347.4196026080012
Santa Helena de Minas,3157658,347.6795971194707
Jenipapo de Minas,3135456,347.84769420718413
Montezuma,3143450,347.9345699985894
Imbé de Minas,3130556,348.5761794891951
Mantena,3139607,349.0346881737304
Santa Maria de Itabira,3158003,349.0627055702188
Santo Antônio do Retiro,3160454,349.130421785616
Rio Pomba,3155801,349.1979822913187
Guaxupé,3128709,349.9005982303175
Pintópolis,3150570,350.575740151319
Fronteira dos Vales,3127057,350.75790708546776
Campo Azul,3111150,351.31774435074016
Padre Carvalho,3146255,351.53829577770864
São Roque de Minas,3164308,352.2727967378277
Pedra Bonita,3148756,352.4516689441562
Gurinhatã,3129103,352.82546025453837
Itajubá,3132404,353.03830340734345
São Gonçalo do Abaeté,3161700,353.586575111058
Cristália,3120300,353.6715989183904
Cônego Marinho,3117836,353.83961146125
Francisco Dumont,3126604,354.0078179196898
Indaiabira,3130655,354.2655566819122
Frei Gaspar,3126802,354.5963333764262
Dom Cavati,3122504,354.74234180003214
Grupiara,3127909,354.8154396817658
Presidente Juscelino,3153202,355.16335416700065
Curral de Dentro,3120870,355.5698162339563
Carbonita,3113503,355.62658018230314
Rubelita,3156502,355.7734674506895
São Sebastião do Maranhão,3164506,356.31258293583033
Alpinópolis,3101904,356.4846757028712
Glaucilândia,3127354,356.57798140883483
Cedro do Abaeté,3115607,356.5890692683338
Serra Azul de Minas,3166501,356.79448785003444
Piau,3150109,356.98665828210073
Aricanduva,3104452,357.13513264063874
Joanésia,3136108,357.43456102413455
Alvorada de Minas,3102407,357.5987983275167
Patis,3147956,357.7686209651173
Santa Fé de Minas,3157609,357.8424963286821
Ouro Fino,3146008,357.99854244042587
Bugre,3109253,358.03618484766366
Pedras de Maria da Cruz,3149150,358.3162015306576
Veríssimo,3171105,358.47582787872136
Guaraciama,3128253,358.8502847600107
Bandeira,3105202,358.9906434402833
Ibiracatu,3129657,359.13358724714857
Luisburgo,3138674,359.81475139192116
Cabo Verde,3109501,360.69142331307114
Icaraí de Minas,3130051,360.7738432965446
Limeira do Oeste,3138625,360.86244841862054
Catuti,3115474,361.16318047893037
Bertópolis,3106606,361.3689382342378
Lagoa Formosa,3137502,361.58821577204316
Tapiraí,3168200,362.6525594153086
Carangola,3113305,362.94510627191806
Capelinha,3112307,363.2010136101599
Fruta de Leite,3127073,364.326954818699
Lassance,3138104,364.35569949956755
Franciscópolis,3126752,366.6362859027344
Ninheira,3144656,367.61251665836596
Timóteo,3168705,369.6131261693545
Araporã,3103751,369.84958388452026
Monte Formoso,3143153,369.8765240202939
Teixeiras,3168507,370.38031925741564
José Gonçalves de Minas,3136520,370.74328244616146
Matias Cardoso,3140852,370.78781644867456
Santa Luzia,3157807,370.972753304781
